;;1kw;2kw;3kw;5kw;;;;;
16.06.2020 10:00;;0.748;1.495;2.243;3.739;;;;;
16.06.2020 11:00;;0.754;1.509;2.263;3.772;;;;;
16.06.2020 12:00;;0.725;1.449;2.174;3.623;;;;;
16.06.2020 13:00;;0.657;1.314;1.971;3.286;;;;;
16.06.2020 14:00;;0.548;1.097;1.645;2.743;;;;;
16.06.2020 15:00;;0.417;0.834;1.251;2.085;;;;;
16.06.2020 16:00;;0.271;0.542;0.812;1.354;;;;;
16.06.2020 17:00;;0.119;0.239;0.358;0.597;;;;;
16.06.2020 18:00;;0.047;0.094;0.141;0.236;;;;;
16.06.2020 19:00;;0.029;0.059;0.088;0.147;;;;;
16.06.2020 20:00;;0.007;0.014;0.021;0.036;;;;;
16.06.2020 21:00;;0;0;0;0;;;;;
16.06.2020 22:00;;0;0;0;0;;;;;
16.06.2020 23:00;;0;0;0;0;;;;;
17.06.2020 00:00;;0;0;0;0;;;;;
17.06.2020 01:00;;0;0;0;0;;;;;
17.06.2020 02:00;;0.016;0.032;0.048;0.079;;;;;
17.06.2020 03:00;;0.041;0.081;0.122;0.203;;;;;
17.06.2020 04:00;;0.057;0.115;0.172;0.286;;;;;
17.06.2020 05:00;;0.178;0.356;0.535;0.891;;;;;
17.06.2020 06:00;;0.335;0.67;1.005;1.675;;;;;
17.06.2020 07:00;;0.485;0.97;1.455;2.425;;;;;
17.06.2020 08:00;;0.603;1.206;1.81;3.016;;;;;
17.06.2020 09:00;;0.684;1.369;2.053;3.422;;;;;
17.06.2020 10:00;;0.727;1.454;2.181;3.634;;;;;
17.06.2020 11:00;;0.7;1.401;2.101;3.502;;;;;
17.06.2020 12:00;;0.638;1.277;1.915;3.193;;;;;
17.06.2020 13:00;;0.534;1.068;1.602;2.671;;;;;
17.06.2020 14:00;;0.374;0.748;1.123;1.873;;;;;
17.06.2020 15:00;;0.277;0.554;0.831;1.387;;;;;
17.06.2020 16:00;;0.169;0.339;0.508;0.847;;;;;
17.06.2020 17:00;;0.096;0.193;0.289;0.482;;;;;
17.06.2020 18:00;;0.049;0.099;0.148;0.247;;;;;
17.06.2020 19:00;;0.02;0.04;0.061;0.101;;;;;
17.06.2020 20:00;;0.003;0.006;0.009;0.015;;;;;
17.06.2020 21:00;;0;0;0;0;;;;;
17.06.2020 22:00;;0;0;0;0;;;;;
17.06.2020 23:00;;0;0;0;0;;;;;
18.06.2020 00:00;;0;0;0;0;;;;;
18.06.2020 01:00;;0;0;0;0;;;;;
18.06.2020 02:00;;0.009;0.018;0.027;0.045;;;;;
18.06.2020 03:00;;0.034;0.068;0.103;0.171;;;;;
18.06.2020 04:00;;0.075;0.149;0.224;0.373;;;;;
18.06.2020 05:00;;0.157;0.313;0.47;0.783;;;;;
18.06.2020 06:00;;0.3;0.599;0.899;1.498;;;;;
18.06.2020 07:00;;0.475;0.95;1.426;2.376;;;;;
18.06.2020 08:00;;0.611;1.222;1.833;3.056;;;;;
18.06.2020 09:00;;0.705;1.409;2.114;3.523;;;;;
18.06.2020 10:00;;0.756;1.513;2.269;3.782;;;;;
18.06.2020 11:00;;0.768;1.537;2.305;3.841;;;;;
18.06.2020 12:00;;0.743;1.486;2.229;3.715;;;;;
18.06.2020 13:00;;0.679;1.358;2.037;3.394;;;;;
18.06.2020 14:00;;0.578;1.155;1.733;2.888;;;;;
18.06.2020 15:00;;0.442;0.885;1.327;2.212;;;;;
18.06.2020 16:00;;0.284;0.568;0.852;1.421;;;;;
18.06.2020 17:00;;0.124;0.249;0.373;0.622;;;;;
18.06.2020 18:00;;0.046;0.091;0.137;0.228;;;;;
18.06.2020 19:00;;0.03;0.06;0.091;0.151;;;;;
18.06.2020 20:00;;0.008;0.016;0.024;0.04;;;;;
18.06.2020 21:00;;0;0;0;0;;;;;
18.06.2020 22:00;;0;0;0;0;;;;;
18.06.2020 23:00;;0;0;0;0;;;;;
19.06.2020 00:00;;0;0;0;0;;;;;
19.06.2020 01:00;;0;0;0;0;;;;;
19.06.2020 02:00;;0.015;0.03;0.045;0.075;;;;;
19.06.2020 03:00;;0.03;0.061;0.091;0.152;;;;;
19.06.2020 04:00;;0.038;0.076;0.113;0.189;;;;;
19.06.2020 05:00;;0.183;0.366;0.549;0.916;;;;;
19.06.2020 06:00;;0.361;0.722;1.083;1.804;;;;;
19.06.2020 07:00;;0.52;1.04;1.561;2.601;;;;;
19.06.2020 08:00;;0.646;1.291;1.937;3.228;;;;;
19.06.2020 09:00;;0.731;1.462;2.193;3.656;;;;;
19.06.2020 10:00;;0.779;1.558;2.336;3.894;;;;;
19.06.2020 11:00;;0.788;1.576;2.364;3.94;;;;;
19.06.2020 12:00;;0.759;1.518;2.276;3.794;;;;;
19.06.2020 13:00;;0.692;1.385;2.077;3.461;;;;;
19.06.2020 14:00;;0.589;1.177;1.766;2.943;;;;;
19.06.2020 15:00;;0.45;0.9;1.349;2.249;;;;;
19.06.2020 16:00;;0.286;0.572;0.857;1.429;;;;;
19.06.2020 17:00;;0.119;0.238;0.357;0.596;;;;;
19.06.2020 18:00;;0.037;0.074;0.112;0.186;;;;;
19.06.2020 19:00;;0.026;0.052;0.078;0.131;;;;;
19.06.2020 20:00;;0.008;0.015;0.023;0.039;;;;;
19.06.2020 21:00;;0;0;0;0;;;;;
19.06.2020 22:00;;0;0;0;0;;;;;
19.06.2020 23:00;;0;0;0;0;;;;;
20.06.2020 00:00;;0;0;0;0;;;;;
20.06.2020 01:00;;0;0;0;0;;;;;
20.06.2020 02:00;;0.015;0.031;0.046;0.077;;;;;
20.06.2020 03:00;;0.039;0.079;0.118;0.197;;;;;
20.06.2020 04:00;;0.058;0.115;0.173;0.288;;;;;
20.06.2020 05:00;;0.171;0.343;0.514;0.857;;;;;
20.06.2020 06:00;;0.324;0.648;0.972;1.621;;;;;
20.06.2020 07:00;;0.469;0.938;1.408;2.346;;;;;
20.06.2020 08:00;;0.58;1.161;1.741;2.901;;;;;
20.06.2020 09:00;;0.669;1.337;2.006;3.343;;;;;
20.06.2020 10:00;;0.718;1.436;2.155;3.591;;;;;
20.06.2020 11:00;;0.73;1.461;2.191;3.652;;;;;
20.06.2020 12:00;;0.705;1.41;2.115;3.525;;;;;
20.06.2020 13:00;;0.644;1.288;1.932;3.219;;;;;
20.06.2020 14:00;;0.546;1.092;1.638;2.73;;;;;
20.06.2020 15:00;;0.412;0.825;1.237;2.062;;;;;
20.06.2020 16:00;;0.261;0.522;0.784;1.306;;;;;
20.06.2020 17:00;;0.121;0.242;0.363;0.605;;;;;
20.06.2020 18:00;;0.059;0.117;0.176;0.294;;;;;
20.06.2020 19:00;;0.031;0.063;0.094;0.157;;;;;
20.06.2020 20:00;;0.008;0.015;0.023;0.038;;;;;
20.06.2020 21:00;;0;0;0;0;;;;;
20.06.2020 22:00;;0;0;0;0;;;;;
20.06.2020 23:00;;0;0;0;0;;;;;
21.06.2020 00:00;;0;0;0;0;;;;;
21.06.2020 01:00;;0;0;0;0;;;;;
21.06.2020 02:00;;0.015;0.031;0.046;0.077;;;;;
21.06.2020 03:00;;0.038;0.075;0.113;0.188;;;;;
21.06.2020 04:00;;0.057;0.115;0.172;0.287;;;;;
21.06.2020 05:00;;0.168;0.337;0.505;0.842;;;;;
21.06.2020 06:00;;0.315;0.629;0.944;1.573;;;;;
21.06.2020 07:00;;0.461;0.922;1.383;2.304;;;;;
21.06.2020 08:00;;0.585;1.17;1.755;2.925;;;;;
21.06.2020 09:00;;0.675;1.351;2.026;3.377;;;;;
21.06.2020 10:00;;0.73;1.46;2.19;3.65;;;;;
21.06.2020 11:00;;0.749;1.499;2.248;3.746;;;;;
21.06.2020 12:00;;0.728;1.455;2.183;3.638;;;;;
21.06.2020 13:00;;0.666;1.332;1.999;3.331;;;;;
21.06.2020 14:00;;0.566;1.133;1.699;2.832;;;;;
21.06.2020 15:00;;0.433;0.865;1.298;2.163;;;;;
21.06.2020 16:00;;0.278;0.556;0.835;1.391;;;;;
21.06.2020 17:00;;0.122;0.244;0.365;0.609;;;;;
21.06.2020 18:00;;0.043;0.087;0.13;0.216;;;;;
21.06.2020 19:00;;0.029;0.057;0.086;0.143;;;;;
21.06.2020 20:00;;0.008;0.016;0.023;0.039;;;;;
21.06.2020 21:00;;0;0;0;0;;;;;
21.06.2020 22:00;;0;0;0;0;;;;;
21.06.2020 23:00;;0;0;0;0;;;;;
22.06.2020 00:00;;0;0;0;0;;;;;
22.06.2020 01:00;;0;0;0;0;;;;;
22.06.2020 02:00;;0.018;0.036;0.054;0.09;;;;;
22.06.2020 03:00;;0.048;0.096;0.145;0.241;;;;;
22.06.2020 04:00;;0.081;0.161;0.242;0.403;;;;;
22.06.2020 05:00;;0.172;0.344;0.515;0.859;;;;;
22.06.2020 06:00;;0.284;0.569;0.853;1.422;;;;;
22.06.2020 07:00;;0.424;0.848;1.272;2.12;;;;;
22.06.2020 08:00;;0.512;1.024;1.536;2.56;;;;;
22.06.2020 09:00;;0.484;0.968;1.452;2.419;;;;;
22.06.2020 10:00;;0.278;0.556;0.835;1.39;;;;;
22.06.2020 11:00;;0.25;0.5;0.75;1.25;;;;;
22.06.2020 12:00;;0.205;0.411;0.616;1.027;;;;;
22.06.2020 13:00;;0.164;0.327;0.491;0.818;;;;;
22.06.2020 14:00;;0.135;0.27;0.405;0.675;;;;;
22.06.2020 15:00;;0.101;0.202;0.303;0.505;;;;;
22.06.2020 16:00;;0.083;0.165;0.248;0.413;;;;;
22.06.2020 17:00;;0.049;0.099;0.148;0.247;;;;;
22.06.2020 18:00;;0.027;0.053;0.08;0.133;;;;;
22.06.2020 19:00;;0.015;0.029;0.044;0.073;;;;;
22.06.2020 20:00;;0.004;0.008;0.012;0.02;;;;;
22.06.2020 21:00;;0;0;0;0;;;;;
22.06.2020 22:00;;0;0;0;0;;;;;
22.06.2020 23:00;;0;0;0;0;;;;;
23.06.2020 00:00;;0;0;0;0;;;;;
23.06.2020 01:00;;0;0;0;0;;;;;
23.06.2020 02:00;;0.017;0.034;0.05;0.084;;;;;
23.06.2020 03:00;;0.047;0.095;0.142;0.236;;;;;
23.06.2020 04:00;;0.081;0.162;0.243;0.406;;;;;
23.06.2020 05:00;;0.164;0.329;0.493;0.822;;;;;
23.06.2020 06:00;;0.28;0.56;0.84;1.401;;;;;
23.06.2020 07:00;;0.391;0.782;1.173;1.954;;;;;
23.06.2020 08:00;;0.526;1.052;1.578;2.63;;;;;
23.06.2020 09:00;;0.647;1.294;1.942;3.236;;;;;
23.06.2020 10:00;;0.656;1.312;1.968;3.28;;;;;
23.06.2020 11:00;;0.516;1.032;1.547;2.577;;;;;
23.06.2020 12:00;;0.381;0.761;1.142;1.901;;;;;
23.06.2020 13:00;;0.336;0.671;1.007;1.678;;;;;
23.06.2020 14:00;;0.302;0.604;0.905;1.509;;;;;
23.06.2020 15:00;;0.204;0.408;0.612;1.018;;;;;
23.06.2020 16:00;;0.117;0.235;0.352;0.586;;;;;
23.06.2020 17:00;;0.053;0.106;0.16;0.266;;;;;
23.06.2020 18:00;;0.034;0.069;0.103;0.172;;;;;
23.06.2020 19:00;;0.016;0.033;0.049;0.082;;;;;
23.06.2020 20:00;;0.002;0.005;0.007;0.012;;;;;
23.06.2020 21:00;;0;0;0;0;;;;;
23.06.2020 22:00;;0;0;0;0;;;;;
23.06.2020 23:00;;0;0;0;0;;;;;
24.06.2020 00:00;;0;0;0;0;;;;;
24.06.2020 01:00;;0;0;0;0;;;;;
24.06.2020 02:00;;0.011;0.022;0.033;0.055;;;;;
24.06.2020 03:00;;0.042;0.084;0.126;0.211;;;;;
24.06.2020 04:00;;0.075;0.15;0.225;0.375;;;;;
24.06.2020 05:00;;0.166;0.331;0.497;0.828;;;;;
24.06.2020 06:00;;0.31;0.619;0.929;1.548;;;;;
24.06.2020 07:00;;0.456;0.913;1.369;2.282;;;;;
24.06.2020 08:00;;0.551;1.103;1.654;2.756;;;;;
24.06.2020 09:00;;0.596;1.191;1.787;2.978;;;;;
24.06.2020 10:00;;0.589;1.178;1.768;2.945;;;;;
24.06.2020 11:00;;0.536;1.071;1.607;2.677;;;;;
24.06.2020 12:00;;0.621;1.241;1.862;3.103;;;;;
24.06.2020 13:00;;0.607;1.213;1.82;3.032;;;;;
24.06.2020 14:00;;0.523;1.047;1.57;2.616;;;;;
24.06.2020 15:00;;0.41;0.82;1.23;2.05;;;;;
24.06.2020 16:00;;0.275;0.549;0.824;1.373;;;;;
24.06.2020 17:00;;0.126;0.253;0.379;0.632;;;;;
24.06.2020 18:00;;0.054;0.107;0.161;0.268;;;;;
24.06.2020 19:00;;0.032;0.064;0.097;0.161;;;;;
24.06.2020 20:00;;0.007;0.014;0.02;0.034;;;;;
24.06.2020 21:00;;0;0;0;0;;;;;
24.06.2020 22:00;;0;0;0;0;;;;;
24.06.2020 23:00;;0;0;0;0;;;;;
25.06.2020 00:00;;0;0;0;0;;;;;
25.06.2020 01:00;;0;0;0;0;;;;;
25.06.2020 02:00;;0.015;0.03;0.046;0.076;;;;;
25.06.2020 03:00;;0.04;0.08;0.119;0.199;;;;;
25.06.2020 04:00;;0.059;0.118;0.176;0.294;;;;;
25.06.2020 05:00;;0.172;0.344;0.515;0.859;;;;;
25.06.2020 06:00;;0.321;0.641;0.962;1.603;;;;;
25.06.2020 07:00;;0.463;0.927;1.39;2.317;;;;;
25.06.2020 08:00;;0.588;1.175;1.763;2.938;;;;;
25.06.2020 09:00;;0.683;1.366;2.048;3.414;;;;;
25.06.2020 10:00;;0.733;1.466;2.2;3.666;;;;;
25.06.2020 11:00;;0.745;1.489;2.234;3.723;;;;;
25.06.2020 12:00;;0.719;1.438;2.157;3.596;;;;;
25.06.2020 13:00;;0.654;1.308;1.962;3.269;;;;;
25.06.2020 14:00;;0.553;1.105;1.658;2.764;;;;;
25.06.2020 15:00;;0.421;0.842;1.264;2.106;;;;;
25.06.2020 16:00;;0.27;0.54;0.81;1.35;;;;;
25.06.2020 17:00;;0.125;0.251;0.376;0.627;;;;;
25.06.2020 18:00;;0.053;0.107;0.16;0.267;;;;;
25.06.2020 19:00;;0.031;0.063;0.094;0.157;;;;;
25.06.2020 20:00;;0.007;0.013;0.02;0.033;;;;;
25.06.2020 21:00;;0;0;0;0;;;;;
25.06.2020 22:00;;0;0;0;0;;;;;
25.06.2020 23:00;;0;0;0;0;;;;;
26.06.2020 00:00;;0;0;0;0;;;;;
26.06.2020 01:00;;0;0;0;0;;;;;
26.06.2020 02:00;;0.015;0.031;0.046;0.076;;;;;
26.06.2020 03:00;;0.041;0.081;0.122;0.203;;;;;
26.06.2020 04:00;;0.058;0.117;0.175;0.291;;;;;
26.06.2020 05:00;;0.173;0.346;0.519;0.866;;;;;
26.06.2020 06:00;;0.313;0.627;0.94;1.567;;;;;
26.06.2020 07:00;;0.412;0.823;1.235;2.058;;;;;
26.06.2020 08:00;;0.516;1.033;1.549;2.582;;;;;
26.06.2020 09:00;;0.629;1.258;1.887;3.145;;;;;
26.06.2020 10:00;;0.676;1.351;2.027;3.377;;;;;
26.06.2020 11:00;;0.679;1.359;2.038;3.396;;;;;
26.06.2020 12:00;;0.634;1.267;1.901;3.168;;;;;
26.06.2020 13:00;;0.543;1.086;1.628;2.713;;;;;
26.06.2020 14:00;;0.426;0.851;1.277;2.127;;;;;
26.06.2020 15:00;;0.323;0.646;0.97;1.616;;;;;
26.06.2020 16:00;;0.24;0.479;0.719;1.198;;;;;
26.06.2020 17:00;;0.124;0.248;0.373;0.621;;;;;
26.06.2020 18:00;;0.06;0.12;0.18;0.301;;;;;
26.06.2020 19:00;;0.032;0.065;0.097;0.162;;;;;
26.06.2020 20:00;;0.007;0.014;0.02;0.034;;;;;
26.06.2020 21:00;;0;0;0;0;;;;;
26.06.2020 22:00;;0;0;0;0;;;;;
26.06.2020 23:00;;0;0;0;0;;;;;
27.06.2020 00:00;;0;0;0;0;;;;;
27.06.2020 01:00;;0;0;0;0;;;;;
27.06.2020 02:00;;0.015;0.029;0.044;0.073;;;;;
27.06.2020 03:00;;0.035;0.071;0.106;0.177;;;;;
27.06.2020 04:00;;0.048;0.095;0.143;0.238;;;;;
27.06.2020 05:00;;0.171;0.343;0.514;0.856;;;;;
27.06.2020 06:00;;0.334;0.668;1.003;1.671;;;;;
27.06.2020 07:00;;0.485;0.97;1.455;2.425;;;;;
27.06.2020 08:00;;0.607;1.214;1.821;3.035;;;;;
27.06.2020 09:00;;0.692;1.384;2.076;3.461;;;;;
27.06.2020 10:00;;0.74;1.479;2.219;3.699;;;;;
27.06.2020 11:00;;0.75;1.5;2.25;3.749;;;;;
27.06.2020 12:00;;0.723;1.446;2.169;3.615;;;;;
27.06.2020 13:00;;0.66;1.32;1.98;3.3;;;;;
27.06.2020 14:00;;0.561;1.122;1.683;2.805;;;;;
27.06.2020 15:00;;0.429;0.857;1.286;2.143;;;;;
27.06.2020 16:00;;0.272;0.544;0.816;1.36;;;;;
27.06.2020 17:00;;0.12;0.24;0.359;0.599;;;;;
27.06.2020 18:00;;0.042;0.084;0.126;0.211;;;;;
27.06.2020 19:00;;0.028;0.056;0.084;0.14;;;;;
27.06.2020 20:00;;0.007;0.014;0.021;0.035;;;;;
27.06.2020 21:00;;0;0;0;0;;;;;
27.06.2020 22:00;;0;0;0;0;;;;;
27.06.2020 23:00;;0;0;0;0;;;;;
28.06.2020 00:00;;0;0;0;0;;;;;
28.06.2020 01:00;;0;0;0;0;;;;;
28.06.2020 02:00;;0.016;0.032;0.048;0.08;;;;;
28.06.2020 03:00;;0.044;0.087;0.131;0.218;;;;;
28.06.2020 04:00;;0.067;0.134;0.202;0.336;;;;;
28.06.2020 05:00;;0.173;0.346;0.519;0.865;;;;;
28.06.2020 06:00;;0.317;0.633;0.95;1.582;;;;;
28.06.2020 07:00;;0.45;0.899;1.349;2.248;;;;;
28.06.2020 08:00;;0.533;1.067;1.6;2.667;;;;;
28.06.2020 09:00;;0.529;1.058;1.587;2.646;;;;;
28.06.2020 10:00;;0.483;0.966;1.449;2.415;;;;;
28.06.2020 11:00;;0.442;0.884;1.327;2.211;;;;;
28.06.2020 12:00;;0.38;0.76;1.139;1.899;;;;;
28.06.2020 13:00;;0.328;0.657;0.985;1.641;;;;;
28.06.2020 14:00;;0.289;0.578;0.867;1.445;;;;;
28.06.2020 15:00;;0.233;0.466;0.699;1.165;;;;;
28.06.2020 16:00;;0.155;0.31;0.465;0.774;;;;;
28.06.2020 17:00;;0.087;0.175;0.262;0.437;;;;;
28.06.2020 18:00;;0.041;0.082;0.123;0.205;;;;;
28.06.2020 19:00;;0.012;0.023;0.035;0.058;;;;;
28.06.2020 20:00;;0;0;0;0;;;;;
28.06.2020 21:00;;0;0;0;0;;;;;
28.06.2020 22:00;;0;0;0;0;;;;;
28.06.2020 23:00;;0;0;0;0;;;;;
29.06.2020 00:00;;0;0;0;0;;;;;
29.06.2020 01:00;;0;0;0;0;;;;;
29.06.2020 02:00;;0.001;0.002;0.003;0.004;;;;;
29.06.2020 03:00;;0.009;0.019;0.028;0.047;;;;;
29.06.2020 04:00;;0.023;0.046;0.068;0.114;;;;;
29.06.2020 05:00;;0.037;0.073;0.11;0.183;;;;;
29.06.2020 06:00;;0.052;0.104;0.155;0.259;;;;;
29.06.2020 07:00;;0.075;0.151;0.226;0.377;;;;;
29.06.2020 08:00;;0.102;0.203;0.305;0.509;;;;;
29.06.2020 09:00;;0.139;0.277;0.416;0.692;;;;;
29.06.2020 10:00;;0.179;0.358;0.537;0.895;;;;;
29.06.2020 11:00;;0.192;0.383;0.575;0.958;;;;;
29.06.2020 12:00;;0.219;0.437;0.656;1.093;;;;;
29.06.2020 13:00;;0.24;0.481;0.721;1.201;;;;;
29.06.2020 14:00;;0.285;0.571;0.856;1.425;;;;;
29.06.2020 15:00;;0.294;0.588;0.882;1.47;;;;;
29.06.2020 16:00;;0.231;0.462;0.693;1.155;;;;;
29.06.2020 17:00;;0.135;0.27;0.406;0.676;;;;;
29.06.2020 18:00;;0.073;0.147;0.22;0.366;;;;;
29.06.2020 19:00;;0.036;0.073;0.109;0.182;;;;;
29.06.2020 20:00;;0.006;0.013;0.019;0.032;;;;;
29.06.2020 21:00;;0;0;0;0;;;;;
29.06.2020 22:00;;0;0;0;0;;;;;
29.06.2020 23:00;;0;0;0;0;;;;;
30.06.2020 00:00;;0;0;0;0;;;;;
30.06.2020 01:00;;0;0;0;0;;;;;
30.06.2020 02:00;;0.015;0.029;0.044;0.073;;;;;
30.06.2020 03:00;;0.046;0.091;0.137;0.228;;;;;
30.06.2020 04:00;;0.077;0.154;0.23;0.384;;;;;
30.06.2020 05:00;;0.167;0.333;0.5;0.834;;;;;
30.06.2020 06:00;;0.274;0.549;0.823;1.372;;;;;
30.06.2020 07:00;;0.376;0.751;1.127;1.878;;;;;
30.06.2020 08:00;;0.467;0.935;1.402;2.337;;;;;
30.06.2020 09:00;;0.456;0.912;1.368;2.28;;;;;
30.06.2020 10:00;;0.465;0.931;1.396;2.328;;;;;
30.06.2020 11:00;;0.502;1.004;1.505;2.51;;;;;
30.06.2020 12:00;;0.489;0.978;1.467;2.446;;;;;
30.06.2020 13:00;;0.412;0.824;1.237;2.061;;;;;
30.06.2020 14:00;;0.36;0.721;1.081;1.802;;;;;
30.06.2020 15:00;;0.261;0.521;0.782;1.304;;;;;
30.06.2020 16:00;;0.183;0.367;0.55;0.916;;;;;
30.06.2020 17:00;;0.107;0.214;0.321;0.535;;;;;
30.06.2020 18:00;;0.061;0.122;0.182;0.304;;;;;
30.06.2020 19:00;;0.025;0.051;0.076;0.127;;;;;
30.06.2020 20:00;;0.004;0.009;0.013;0.022;;;;;
30.06.2020 21:00;;0;0;0;0;;;;;
30.06.2020 22:00;;0;0;0;0;;;;;
30.06.2020 23:00;;0;0;0;0;;;;;
01.07.2020 00:00;;0;0;0;0;;;;;
01.07.2020 01:00;;0;0;0;0;;;;;
01.07.2020 02:00;;0.006;0.012;0.018;0.03;;;;;
01.07.2020 03:00;;0.038;0.075;0.113;0.188;;;;;
01.07.2020 04:00;;0.078;0.156;0.234;0.391;;;;;
01.07.2020 05:00;;0.173;0.346;0.519;0.865;;;;;
01.07.2020 06:00;;0.303;0.606;0.909;1.514;;;;;
01.07.2020 07:00;;0.372;0.744;1.116;1.86;;;;;
01.07.2020 08:00;;0.394;0.787;1.181;1.967;;;;;
01.07.2020 09:00;;0.547;1.094;1.641;2.734;;;;;
01.07.2020 10:00;;0.607;1.213;1.82;3.032;;;;;
01.07.2020 11:00;;0.577;1.154;1.731;2.885;;;;;
01.07.2020 12:00;;0.526;1.051;1.577;2.628;;;;;
01.07.2020 13:00;;0.496;0.992;1.487;2.479;;;;;
01.07.2020 14:00;;0.391;0.783;1.174;1.957;;;;;
01.07.2020 15:00;;0.305;0.609;0.914;1.523;;;;;
01.07.2020 16:00;;0.221;0.443;0.664;1.107;;;;;
01.07.2020 17:00;;0.121;0.242;0.363;0.606;;;;;
01.07.2020 18:00;;0.064;0.129;0.193;0.321;;;;;
01.07.2020 19:00;;0.027;0.055;0.082;0.137;;;;;
01.07.2020 20:00;;0.004;0.008;0.012;0.02;;;;;
01.07.2020 21:00;;0;0;0;0;;;;;
01.07.2020 22:00;;0;0;0;0;;;;;
01.07.2020 23:00;;0;0;0;0;;;;;
02.07.2020 00:00;;0;0;0;0;;;;;
02.07.2020 01:00;;0;0;0;0;;;;;
02.07.2020 02:00;;0.012;0.024;0.036;0.06;;;;;
02.07.2020 03:00;;0.045;0.09;0.135;0.224;;;;;
02.07.2020 04:00;;0.087;0.174;0.262;0.436;;;;;
02.07.2020 05:00;;0.167;0.335;0.502;0.837;;;;;
02.07.2020 06:00;;0.24;0.48;0.72;1.2;;;;;
02.07.2020 07:00;;0.289;0.578;0.867;1.443;;;;;
02.07.2020 08:00;;0.333;0.666;0.999;1.663;;;;;
02.07.2020 09:00;;0.365;0.731;1.096;1.826;;;;;
02.07.2020 10:00;;0.374;0.748;1.123;1.87;;;;;
02.07.2020 11:00;;0.351;0.703;1.054;1.757;;;;;
02.07.2020 12:00;;0.304;0.609;0.913;1.522;;;;;
02.07.2020 13:00;;0.258;0.516;0.773;1.289;;;;;
02.07.2020 14:00;;0.212;0.425;0.637;1.062;;;;;
02.07.2020 15:00;;0.166;0.332;0.498;0.831;;;;;
02.07.2020 16:00;;0.121;0.242;0.363;0.605;;;;;
02.07.2020 17:00;;0.071;0.142;0.213;0.356;;;;;
02.07.2020 18:00;;0.028;0.056;0.085;0.141;;;;;
02.07.2020 19:00;;0.009;0.018;0.027;0.045;;;;;
02.07.2020 20:00;;0;0;0;0;;;;;
02.07.2020 21:00;;0;0;0;0;;;;;
02.07.2020 22:00;;0;0;0;0;;;;;
02.07.2020 23:00;;0;0;0;0;;;;;
03.07.2020 00:00;;0;0;0;0;;;;;
03.07.2020 01:00;;0;0;0;0;;;;;
03.07.2020 02:00;;0.001;0.003;0.004;0.007;;;;;
03.07.2020 03:00;;0.012;0.024;0.036;0.061;;;;;
03.07.2020 04:00;;0.041;0.082;0.124;0.206;;;;;
03.07.2020 05:00;;0.096;0.193;0.289;0.482;;;;;
03.07.2020 06:00;;0.186;0.373;0.559;0.931;;;;;
03.07.2020 07:00;;0.336;0.673;1.009;1.681;;;;;
03.07.2020 08:00;;0.423;0.845;1.268;2.113;;;;;
03.07.2020 09:00;;0.436;0.872;1.309;2.181;;;;;
03.07.2020 10:00;;0.304;0.608;0.912;1.52;;;;;
03.07.2020 11:00;;0.209;0.418;0.627;1.045;;;;;
03.07.2020 12:00;;0.161;0.323;0.484;0.807;;;;;
03.07.2020 13:00;;0.155;0.31;0.464;0.773;;;;;
03.07.2020 14:00;;0.127;0.253;0.38;0.633;;;;;
03.07.2020 15:00;;0.115;0.23;0.345;0.575;;;;;
03.07.2020 16:00;;0.1;0.2;0.3;0.5;;;;;
03.07.2020 17:00;;0.068;0.135;0.203;0.338;;;;;
03.07.2020 18:00;;0.037;0.074;0.11;0.184;;;;;
03.07.2020 19:00;;0.023;0.047;0.07;0.117;;;;;
03.07.2020 20:00;;0.003;0.006;0.009;0.015;;;;;
03.07.2020 21:00;;0;0;0;0;;;;;
03.07.2020 22:00;;0;0;0;0;;;;;
03.07.2020 23:00;;0;0;0;0;;;;;
04.07.2020 00:00;;0;0;0;0;;;;;
04.07.2020 01:00;;0;0;0;0;;;;;
04.07.2020 02:00;;0.003;0.006;0.009;0.015;;;;;
04.07.2020 03:00;;0.015;0.03;0.045;0.074;;;;;
04.07.2020 04:00;;0.031;0.063;0.094;0.157;;;;;
04.07.2020 05:00;;0.068;0.136;0.204;0.339;;;;;
04.07.2020 06:00;;0.144;0.287;0.431;0.719;;;;;
04.07.2020 07:00;;0.214;0.428;0.642;1.072;;;;;
04.07.2020 08:00;;0.387;0.773;1.16;1.935;;;;;
04.07.2020 09:00;;0.6;1.2;1.8;3;;;;;
04.07.2020 10:00;;0.626;1.251;1.877;3.129;;;;;
04.07.2020 11:00;;0.646;1.292;1.938;3.23;;;;;
04.07.2020 12:00;;0.642;1.283;1.925;3.209;;;;;
04.07.2020 13:00;;0.627;1.254;1.882;3.136;;;;;
04.07.2020 14:00;;0.554;1.108;1.662;2.77;;;;;
04.07.2020 15:00;;0.437;0.873;1.31;2.183;;;;;
04.07.2020 16:00;;0.292;0.584;0.877;1.461;;;;;
04.07.2020 17:00;;0.135;0.27;0.405;0.674;;;;;
04.07.2020 18:00;;0.05;0.099;0.149;0.249;;;;;
04.07.2020 19:00;;0.031;0.061;0.092;0.153;;;;;
04.07.2020 20:00;;0.006;0.013;0.019;0.031;;;;;
04.07.2020 21:00;;0;0;0;0;;;;;
04.07.2020 22:00;;0;0;0;0;;;;;
04.07.2020 23:00;;0;0;0;0;;;;;
